0,1,2,3
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/contact/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/enrollment/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'http://mrseoperth.com.au')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/chinese-library/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/gallery/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://search.app.goo.gl/ZnLjYZc')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/blog/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/chinese-classes/')"
"('PlaceId', 'ChIJHZjiPyi7MioRl6jNZyIFMtQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://chineselanguage.com.au/about-clswa/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', 'sacc@southend-adult.ac.uk')","('Url', 'https://southend-adult.ac.uk/enrol/enrolment/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/courses/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/enrol/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'http://insightdesign.co.uk')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/online_courses/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://facebook.com/109763155714682')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/term-dates-2/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/SouthendACC')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/enrol/exams/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'http://southend-adult.ac.uk/my-sacc/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/feedback/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/sp-16-19-year-olds/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/college-life/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/facilities/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.pinterest.co.uk/SACCYB/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/enrol/faqs/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://enrol.southend-adult.ac.uk/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/southendacc/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'http://southend-adult.ac.uk/home/staff-room/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/wishlist/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/videos/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/about/governance/')"
"('PlaceId', 'ChIJHZkOaUHY2EcRBKdlf7K_ty8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://southend-adult.ac.uk/contact/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '07958705710')","('Email', 'info@learninghub.center')","('Url', 'https://learninghub.center/reviews/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://learninghub.center/services/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.ixl.com/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/learningh/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://learninghub.center/contact-us/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://learninghub.center/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://learninghub.center/about-us/')"
"('PlaceId', 'ChIJHZU7BN3wd0gRoa9QTiffq0I')","('PhoneNumber', '')","('Email', '')","('Url', 'https://learninghub.center')"
"('PlaceId', 'ChIJhZv7cIRLd0gRwqb_ijx8Wxc')","('PhoneNumber', '07392 579 652')","('Email', 'hello@firstclasslearning.co.uk')","('Url', 'https://twitter.com/FCL_earlsdon')"
"('PlaceId', 'ChIJhZv7cIRLd0gRwqb_ijx8Wxc')","('PhoneNumber', '')","('Email', 'earlsdon@firstclasslearning.co.uk')","('Url', 'https://www.facebook.com/FirstClassLearning')"
"('PlaceId', 'ChIJhZv7cIRLd0gRwqb_ijx8Wxc')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/fcl_earlsdon/')"
"('PlaceId', 'ChIJhZv7cIRLd0gRwqb_ijx8Wxc')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/fcl_uk')"
"('PlaceId', 'ChIJI_0IVmWLbkgRaVJ2CUJeaSA')","('PhoneNumber', '07899 888139')","('Email', 'director@luna-crest.co.uk')","('Url', 'https://twitter.com/lunacrestltd')"
"('PlaceId', 'ChIJI_0IVmWLbkgRaVJ2CUJeaSA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://lunacrestltd.wordpress.com')"
"('PlaceId', 'ChIJI_MsOxe9cEgROkOK88VhszQ')","('PhoneNumber', '')","('Email', 'info@finetutors.co.uk')","('Url', 'https://www.facebook.com/finetutorsuk')"
"('PlaceId', 'ChIJI_MsOxe9cEgROkOK88VhszQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/finetutors')"
"('PlaceId', 'ChIJI-JyINBhdkgRomUwA7MCKOQ')","('PhoneNumber', '')","('Email', '6RNwycombe@buckstutorials.co.ukClick')","('Url', 'http://wa.me/442077230506')"
"('PlaceId', 'ChIJI-JyINBhdkgRomUwA7MCKOQ')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.maidenheadcollege.co.uk')"
"('PlaceId', 'ChIJI06uJovwcEgR8xvzc_qllMA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kuidetang.co.uk')"
"('PlaceId', 'ChIJI06uJovwcEgR8xvzc_qllMA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kuidetang.co.uk/')"
"('PlaceId', 'ChIJI06uJovwcEgR8xvzc_qllMA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://wordpress.org/')"
"('PlaceId', 'ChIJI0fLV-8ziEgRf4kBtPxpmdY')","('PhoneNumber', '07485 798 380')","('Email', '')","('Url', 'https://goo.gl/maps/9MW57LLDrx16d3KN7')"
"('PlaceId', 'ChIJI0fLV-8ziEgRf4kBtPxpmdY')","('PhoneNumber', '07485798380')","('Email', '')","('Url', 'https://policies.google.com/terms')"
"('PlaceId', 'ChIJI0fLV-8ziEgRf4kBtPxpmdY')","('PhoneNumber', '')","('Email', '')","('Url', 'https://policies.google.com/privacy')"
"('PlaceId', 'ChIJI0fLV-8ziEgRf4kBtPxpmdY')","('PhoneNumber', '')","('Email', '')","('Url', 'http://maps.google.co.uk/maps?q=KA1+2BT')"
"('PlaceId', 'ChIJI0fLV-8ziEgRf4kBtPxpmdY')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.dotgo.uk')"
"('PlaceId', 'ChIJI0fLV-8ziEgRf4kBtPxpmdY')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/gototuition100')"
"('PlaceId', 'ChIJI2ZuxHPiX0gRAdNjaonw-Rw')","('PhoneNumber', '')","('Email', 'info@thornhill.derry.ni.sch.uk')","('Url', 'http://www.zoocreative.net')"
"('PlaceId', 'ChIJI2ZuxHPiX0gRAdNjaonw-Rw')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/thornhillderry')"
"('PlaceId', 'ChIJI2ZuxHPiX0gRAdNjaonw-Rw')","('PhoneNumber', '')","('Email', '')","('Url', 'https://admin.edtap.com:8443/thornhill/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/careers/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/faqs/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.tiktok.com/@explorelearninguk')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/contact-us/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://members.explorelearning.co.uk/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/11-plus-exams/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/legal/property/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/user/explorelearninguk')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://x.com/explore_careers')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://careers-explorelearning.icims.com/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/explorelearning/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/careers/tutor/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/sats-tuition/')"
"('PlaceId', 'ChIJI3jO9NZhdkgR0zEXnVQ4Uu8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.explorelearning.co.uk/find-a-centre/')"
"('PlaceId', 'ChIJi3X3FdONcUgR5Pj_Dwr8iJc')","('PhoneNumber', '')","('Email', '')","('Url', 'https://en.webself.net/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '07548 972 645')","('Email', '645enquiries@languageforfun.uk')","('Url', 'https://languageforfun.org/about/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://linkedin.com/company/language-for-fun-ltd')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/copyright-notice/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/contact/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://facebook.com/languageforfun')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/blog/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/terms-and-conditions/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/members/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/learn-with-us-2/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/')"
"('PlaceId', 'ChIJi3yUezE1d0gRLjMpkZAfx_8')","('PhoneNumber', '')","('Email', '')","('Url', 'https://languageforfun.org/teach/')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', 'sales@learninglabsuk.com')","('Url', 'https://www.learninglabsuk.com')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learninglabsuk.com/locations')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learninglabsuk.com/curriculum')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learninglabsuk.com/general-4')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learninglabsuk.com/book-online')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://en-gb.facebook.com/uklearninglabswembley/')"
"('PlaceId', 'ChIJi4H54CwVdkgRdrBKUe0fQLA')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learninglabsuk.com/workwithus')"
"('PlaceId', 'ChIJI5BkAcCup6sRLUbwpvNPADA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://browsehappy.com/')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/as-a-level-revision')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/about-1')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/general-8')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/MGlaspole')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/key-stage')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/EnglishLanguageOxford/')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.wix.com/templateslp/links')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/gcse-english-revision')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/contact-us')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.wix.com/stands-with-ukraine/')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/plans-pricing')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/efl-courses')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/11')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/fees-1')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/blog')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/about-5')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://uk.trustpilot.com/review/eltoxford.com')"
"('PlaceId', 'ChIJi5mNPvfBdkgR1D0YVyzi93M')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.eltoxford.com/sats')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '07775 626932')","('Email', '')","('Url', 'https://www.kumon.co.uk/our-programmes/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://cz.kumon.eu/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://pl.kumon.eu/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/cr-es/home')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.cl')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/pakistan/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/careers/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/media-room/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/privacy-policy/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/zambia/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'http://au.kumonglobal.com')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'http://in.kumonglobal.com/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/success-stories/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/pa-en/home')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.at/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.pe')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.br')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.hu/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/ca-en/home')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'http://nz.kumonglobal.com')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://nl.kumon.eu/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/franchising/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.es/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/mx-es/home')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://ch.kumon.org/en/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/KumonNorthHarrow')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.de/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.gr/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/botswana/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/epi-findings/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/our-history/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://be.kumon.eu/en/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.bo')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'http://th.kumonglobal.com/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/site-map/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/blog/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.co')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.uy/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.lu/en/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/dubai/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/search/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.ar/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'http://id.kumonglobal.com/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/our-method/')"
"('PlaceId', 'ChIJi6TM8qQTdkgREIQcXGxWA8A')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/contact/')"
