Topics,Topic Text,distributions,Unique Words,Text
"[(0, 0.8600151), (1, 0.027848514), (2, 0.02805338), (3, 0.027935082), (4, 0.028166054), (5, 0.02798186)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.860004), (1, 0.02784853), (2, 0.028053485), (3, 0.02793512), (4, 0.028176965), (5, 0.027981907)]",,Small and a great place for daily prayer.
"[(0, 0.018549746), (1, 0.018533744), (2, 0.018630207), (3, 0.018631712), (4, 0.9071017), (5, 0.018552933)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.018549742), (1, 0.01853374), (2, 0.018625015), (3, 0.018634846), (4, 0.9071037), (5, 0.01855293)]",,Great mosque with ample prayer space and ample parking nearby.
"[(5, 0.9559207)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(5, 0.955912)]",,A beautiful mosque with clean prayer halls and a great community spirit. Please ignore all hateful comments from those who have never even visited and are just trying to defame the community.
"[(0, 0.016691906), (1, 0.016738856), (2, 0.91626215), (3, 0.016755259), (4, 0.016835053), (5, 0.016716756)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(0, 0.016691905), (1, 0.016738856), (2, 0.9162607), (3, 0.016755262), (4, 0.016836474), (5, 0.016716756)]",,"Nice, big, well managed mosque,  Separate section for women to pray."
"[(4, 0.96188873)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.9618909)]",,"Lovely atmosphere, beautiful mosque. This mosque hold regular charity events such as feeding of the poor, helping other charities and collections for poppy appeal etc. Great place to learn about Islam"
"[(0, 0.016729645), (1, 0.016841138), (2, 0.016780706), (3, 0.4902479), (4, 0.44263867), (5, 0.016761912)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.016729642), (1, 0.016841134), (2, 0.016780704), (3, 0.4902583), (4, 0.44262826), (5, 0.016761908)]",,One of the best few mosque in the uk very clean very organised best management team
"[(1, 0.9907144)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.9907144)]",,"Assalamu alaikum,

Dear volunteers and team at EIC. I just wanted to express my written gratitude to each of you including our dear Imam Muhammad, Shaykh Fahim, Shaykh Muhammad Saleh, Ustadh Nouman and every single volunteer who made this Ramadan a tremendously smooth spiritually uplifting month full of khayr.

May Allah swt allow it to weigh heavy on your scale of good deeds and a means by which we all attain maghfirah and jannatul firdaus through His Mercy.

From the beautiful Quran recitation, to the class from Ustadh Nouman at the end, the delicious iftaars, the organised car parking, the well maintained cleanliness of the bathrooms, the openness to families especially younger children, the crèche facilities upstairs and everything in between. Firstly, we thank Allah (swt) and secondly each of you including those behind the scenes who many may not see but Allah (swt) knows about.

JazakumAllah khayr"
"[(0, 0.0186005), (1, 0.01852545), (2, 0.01853147), (3, 0.9071684), (4, 0.018591566), (5, 0.018582564)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.018603317), (1, 0.018525453), (2, 0.018531475), (3, 0.9071628), (4, 0.01859351), (5, 0.018583467)]",,Probably the only diverse masjid that caters for all...plenty activities and awesome community
"[(0, 0.011118604), (1, 0.011159601), (2, 0.011179523), (3, 0.0111593995), (4, 0.011236086), (5, 0.9441468)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(0, 0.011118603), (1, 0.0111596), (2, 0.011179524), (3, 0.0111593995), (4, 0.011237712), (5, 0.94414514)]",,"The prayers area is larage enough
There are many varietes of community activites for men,women and youth
Clean toilets and wadou areas"
"[(4, 0.97371113)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.97370976)]",,Prayed Juma several times. Two juma prayers in about 1 hour apart which is very flexible. The time of the prayer changes and you check that by searching Madina Mosque levenshulme prayer time. The food stall outside the mosque after Juma prayer are real tasty amd very good quality.
"[(0, 0.020887924), (1, 0.020908574), (2, 0.89544785), (3, 0.020880602), (4, 0.020919107), (5, 0.02095595)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(0, 0.020887906), (1, 0.020908456), (2, 0.89545566), (3, 0.020880587), (4, 0.020919038), (5, 0.020948403)]",,"Peaceful atmosphere for prayers and worship.
Locals are welcoming and warm."
"[(3, 0.9677695)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.96777016)]",,"Nicely maintained Masjid being very effectively managed by an efficient and very active Masjid Committee of the worshippers who come, pray and bow before Allah, The Mightiest of all, 5 times a day... May Allah SWT reward all of you for the sacred cause..
Well done all."
"[(0, 0.0151689565), (1, 0.015225773), (2, 0.015244855), (3, 0.357602), (4, 0.5814433), (5, 0.015315066)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.0151689565), (1, 0.015225771), (2, 0.015244854), (3, 0.35759735), (4, 0.58144796), (5, 0.015315099)]",,"Use the back door to enter the masjid in the gated parking.

Very warm and clean mosque."
"[(0, 0.016864385), (1, 0.016830737), (2, 0.915901), (3, 0.01671384), (4, 0.01690711), (5, 0.016782967)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(0, 0.016864466), (1, 0.016833741), (2, 0.9158806), (3, 0.016713856), (4, 0.016924256), (5, 0.016783005)]",,Descent and humble place for prayer and I know they have good teaching for holy quran
"[(0, 0.011930855), (1, 0.94028294), (2, 0.011981834), (3, 0.011932035), (4, 0.011934695), (5, 0.011937662)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(0, 0.011930854), (1, 0.940283), (2, 0.011981781), (3, 0.011932034), (4, 0.011934694), (5, 0.01193766)]",,"Beautiful and peaceful place of worship. Congregation from all ethnicities,all praying to the One God. May He accept our sincere worship.Ameen."
"[(0, 0.015180525), (1, 0.015211625), (2, 0.015209981), (3, 0.76413196), (4, 0.17504342), (5, 0.015222489)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.015180504), (1, 0.015211623), (2, 0.015209955), (3, 0.7640024), (4, 0.17517303), (5, 0.015222441)]",,"Jazakum Allah Khair.

Very clean and spacious prayer space. There is a designated area for sisters too."
"[(0, 0.013020165), (1, 0.012909602), (2, 0.012885195), (3, 0.0128624635), (4, 0.01302147), (5, 0.9353011)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(0, 0.013020129), (1, 0.012909589), (2, 0.012885185), (3, 0.012862457), (4, 0.013012392), (5, 0.93531024)]",,"I experienced Salah and heard adzan there. The place is clean and organized. For females, the Salah place is separated and safe."
"[(0, 0.32248545), (1, 0.015247941), (2, 0.015201974), (3, 0.015353223), (4, 0.6164582), (5, 0.015253238)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.32248354), (1, 0.015247941), (2, 0.015201974), (3, 0.01535368), (4, 0.6164596), (5, 0.015253242)]",,"The guys are friendly and helpful, the facility is well laid out and the process of trash disposal is very efficient. ⭐️⭐️⭐️⭐️⭐️"
"[(0, 0.02388688), (1, 0.17653906), (2, 0.024044158), (3, 0.02390459), (4, 0.72776735), (5, 0.023857953)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.023886872), (1, 0.17652139), (2, 0.024046768), (3, 0.02390458), (4, 0.7277825), (5, 0.023857951)]",,"Very well organised, safe and friendly recycling bank"
"[(0, 0.016719615), (1, 0.01670355), (2, 0.016764836), (3, 0.016755017), (4, 0.9163512), (5, 0.016705822)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.016719647), (1, 0.016703563), (2, 0.016770292), (3, 0.016758028), (4, 0.9163426), (5, 0.016705835)]",,"All of the staff were friendly and very helpful, which is great when you are unsure where to put your recycling. Well done."
"[(0, 0.011246831), (1, 0.0111673735), (2, 0.351862), (3, 0.011164769), (4, 0.6033914), (5, 0.011167593)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.0112467855), (1, 0.011167364), (2, 0.35193333), (3, 0.011164767), (4, 0.6033202), (5, 0.011167585)]",,"Good site, clean and tidy, never much in the way of queues, staff are helpful and their opening hours are good also"
"[(1, 0.8010047), (4, 0.17805333)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.8010127), (4, 0.1780453)]",,"This recycling centre/tip is well laid out into sections and if you're familiar with what goes where and load your vehicle accordingly, you can be in and out in next to no time. There's always someone on hand to help you out if you're not sure what goes where, and they have a signed area on display that says how well the area has done on recycling the previous month."
"[(0, 0.22226737), (1, 0.01285573), (2, 0.012877523), (3, 0.012930653), (4, 0.72621703), (5, 0.012851688)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.22227903), (1, 0.012855732), (2, 0.012877524), (3, 0.012930588), (4, 0.72620547), (5, 0.012851689)]",,Nice and clean recycling centre friendly staff easy to find great locations just near the cemetery.
"[(0, 0.18564294), (1, 0.0111443205), (2, 0.011144476), (3, 0.011218541), (4, 0.76970744), (5, 0.01114227)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.18565102), (1, 0.011144321), (2, 0.011144476), (3, 0.0112185), (4, 0.7696994), (5, 0.01114227)]",,Great place to get rid of unwanted household rubbish everything is clean tidy and sorted into relevant recycling places
"[(0, 0.011136904), (1, 0.0111890575), (2, 0.011153452), (3, 0.011160254), (4, 0.7863066), (5, 0.1690537)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.011136906), (1, 0.011189246), (2, 0.01115345), (3, 0.011160243), (4, 0.78631353), (5, 0.16904664)]",,Safe an well organised the staff on site are also really helpful whilst also getting people to recycle correctly
"[(0, 0.023872443), (1, 0.02384288), (2, 0.023930572), (3, 0.023914084), (4, 0.8805708), (5, 0.023869183)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.023872443), (1, 0.02384288), (2, 0.02393037), (3, 0.02391427), (4, 0.8805709), (5, 0.023869189)]",,"Great recycling centre, very clean and with helpful staff"
"[(0, 0.015236912), (1, 0.015221045), (2, 0.0152397845), (3, 0.0152038), (4, 0.92390645), (5, 0.015192013)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.015236316), (1, 0.015221322), (2, 0.015240014), (3, 0.015203791), (4, 0.9239065), (5, 0.015192013)]",,Always clean and well organised friendly staff this is a good place to recycle your waste.
"[(0, 0.29394606), (1, 0.01858671), (2, 0.018646786), (3, 0.018611172), (4, 0.63157237), (5, 0.018636903)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.29391444), (1, 0.01858669), (2, 0.018644897), (3, 0.018611047), (4, 0.6316065), (5, 0.018636396)]",,"Well organised, clean and tidy and no queues if you pick the right time!"
"[(0, 0.023833066), (1, 0.02383958), (2, 0.023868809), (3, 0.02385101), (4, 0.8807661), (5, 0.023841424)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.023833066), (1, 0.02383958), (2, 0.023868924), (3, 0.023851005), (4, 0.880766), (5, 0.023841424)]",,A well organized recycling center with helpful staff.
"[(0, 0.011957414), (1, 0.011950459), (2, 0.70509), (3, 0.011968561), (4, 0.2470693), (5, 0.011964279)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(0, 0.011957413), (1, 0.011950459), (2, 0.7050576), (3, 0.011968562), (4, 0.24710171), (5, 0.01196428)]",,"An outstanding recycling centre - plenty of space, great staff, never ridiculously busy if you choose your time wisely."
"[(0, 0.011906023), (1, 0.0119538335), (2, 0.011928522), (3, 0.011916576), (4, 0.9403658), (5, 0.01192926)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.011906024), (1, 0.011956634), (2, 0.011928534), (3, 0.011916578), (4, 0.94036293), (5, 0.011929311)]",,"Almost always quick and easy to recycle waste here, disposal facilities for all types of waste including clothes and shoes."
"[(3, 0.96772677)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.9677267)]",,"Staff are friendly and helpful
Tip is clean and well organised, the only let down is the public who insist on waiting for the skip they want with 10 cars queuing behind them to get rid of a microwave that you managed to carry to the car so walking 10 feet with it will be chaos"
"[(0, 0.018526569), (1, 0.34292504), (2, 0.018611768), (3, 0.018558769), (4, 0.5825453), (5, 0.018832609)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.018526567), (1, 0.34293458), (2, 0.018611746), (3, 0.018558767), (4, 0.5825401), (5, 0.018828264)]",,"Easy access, helpful staffs, clear signs for different waste."
"[(0, 0.020900862), (1, 0.020974886), (2, 0.17879815), (3, 0.020992374), (4, 0.7372652), (5, 0.021068523)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.020900866), (1, 0.020974737), (2, 0.17884488), (3, 0.020992225), (4, 0.73721915), (5, 0.02106811)]",,Well organised recycling centre recommended friendly staff
"[(0, 0.011914807), (1, 0.011994431), (2, 0.011921993), (3, 0.32831466), (4, 0.62393147), (5, 0.011922656)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.011914806), (1, 0.011994223), (2, 0.011921993), (3, 0.32831928), (4, 0.62392706), (5, 0.011922655)]",,"The staff are helpful. And every area is easy to identify , cardboard , metal, wood , electrical, non recyclable waste"
"[(4, 0.966582)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.96658134)]",,"The site is kept exceptionally clean and the staff are very helpful. They will advise you of recycling locations within the site for your particular recycling.
They will also help with heavy and awkward items. There is a huge selection of bays for separating your recycling. Very impressive."
"[(0, 0.020878473), (1, 0.020853218), (2, 0.020866195), (3, 0.02086805), (4, 0.89568305), (5, 0.020851064)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.020878483), (1, 0.020853216), (2, 0.020866187), (3, 0.020868033), (4, 0.89568305), (5, 0.020851063)]",,"Lots of recycling options. Easy access, and helpful staff"
"[(0, 0.033449832), (1, 0.03356931), (2, 0.033653542), (3, 0.03345538), (4, 0.83244026), (5, 0.033431675)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.033449817), (1, 0.03356859), (2, 0.03365049), (3, 0.03345536), (4, 0.8324441), (5, 0.033431664)]",,Good access and helpful staff.
"[(2, 0.34143966), (4, 0.6233611)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(2, 0.34143972), (4, 0.623361)]",,"The facility has a very easy access, great signs given direction per disposal and staff are very helpful. My go to place to disposal  any unwanted and/or damaged goods."
"[(0, 0.011911161), (1, 0.011927949), (2, 0.011924593), (3, 0.011990542), (4, 0.17078325), (5, 0.78146255)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(0, 0.011911162), (1, 0.01192795), (2, 0.011924594), (3, 0.011990538), (4, 0.1707627), (5, 0.78148305)]",,The men up on the recycling bins are always very polite and willing to help if your struggling to move and carry something from your car. And organised.
"[(0, 0.027805254), (1, 0.027818765), (2, 0.027837848), (3, 0.027836325), (4, 0.8607537), (5, 0.0279481)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.027805254), (1, 0.027818765), (2, 0.027837848), (3, 0.027836323), (4, 0.8607542), (5, 0.02794762)]",,A well run facility with very helpful staff.
"[(0, 0.85321426), (4, 0.12200748)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.8532487), (4, 0.12197306)]",,"The recycling centre now has dedicated collection points for many more recycling  streams than it originally offered. It also has reuse points on the right as you drive in for furniture, CDs, computer games, laptops, footwear and I think clothing. The staff are friendly and knowledgeable."
"[(0, 0.011145019), (1, 0.011143256), (2, 0.011144894), (3, 0.011191321), (4, 0.94417185), (5, 0.011203695)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.011145019), (1, 0.011143257), (2, 0.011144894), (3, 0.0111907115), (4, 0.94417036), (5, 0.011205734)]",,Helpful & professional staff who are always ready to advise on  best way to  recycle items. Place is kept very clean & tidy.
"[(3, 0.99223703)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.9922371)]",,"I would like to say a big ‘Thank you’ to John, Chris, Jamie, Dave, Rob, Glenda, Donald, Rob M and the whole hard working, team at Rosehill Refuse Depot.

For all the years I have been using this tip I have always found the staff to be friendly, polite, and very helpful  - come rain, hail, snow, freezing temperatures! or baking hot!.
The site is spotless and they are always on hand to help and assist me with things I can’t lift /carry or when i’m not sure which container to use.

Clearly they take pride in what they do and this is reflected in everything I’ve mentioned above. They  have even made a beautiful little garden area which is full of bee friendly flowers, grasses and ornaments.  It is so creative and has obviously taken a lot of work which they didn’t need to do. Another special touch which makes this depot a pleasure to visit.
Thank you to all involved with this .... and a special mention to Chris and John in particular who’s care and love for nature and the environment are clearly apparent - such truly commendable qualities to possess.

A fantastic team, thanks to each and everyone of you - you should be very proud of yourselves 😊

10/10 ⭐️ ⭐️⭐️⭐️⭐️"
"[(4, 0.97115606)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.97115743)]",,"Well sign posted and segregated for different types of recycling ♻️
Plenty of space and staff who are kind and helpful.
Great place to get rid of your unwanted items and recycle ♻️
Good place to put your unwanted but use able items for other people to use ♻️"
"[(5, 0.9618491)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(5, 0.96185225)]",,A Manager in the Making ... Not meet somebody that was as Professional as Daniel was at Suez Recycling Centre Sharston that was so Professional in a long. Very informative and knowledgeable about the Recycling process and the structure of Suez and Suez's goals and targets.
"[(0, 0.011146906), (1, 0.011152666), (2, 0.011143263), (3, 0.011142494), (4, 0.9442678), (5, 0.011146856)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.011146839), (1, 0.01115261), (2, 0.011143237), (3, 0.011142449), (4, 0.94426805), (5, 0.011146794)]",,"What a lot of recycling
And a lady member of staff was brilliant at helping me put lots of different things in the right places.
Thank you M"
"[(4, 0.9536456)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.9536457)]",,Organised tidy and helpful staff on hand to help you recycle your rubbish. If you have unwanted or unloved furniture you can always put it in the large recycling container for a charity.
"[(0, 0.34690362), (1, 0.033382498), (2, 0.03348037), (3, 0.03363507), (4, 0.51920724), (5, 0.03339119)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.34744024), (1, 0.033382546), (2, 0.033480424), (3, 0.033634312), (4, 0.51867133), (5, 0.03339118)]",,Friendly staff easy drop
"[(0, 0.011977763), (1, 0.011950057), (2, 0.012005725), (3, 0.012008452), (4, 0.012048101), (5, 0.9400099)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(0, 0.011977766), (1, 0.01195006), (2, 0.01200573), (3, 0.012008456), (4, 0.012049782), (5, 0.94000816)]",,Great directions on arrival and pointed me in the right direction as to where to dump my stuff. Very refreshing to receive such great and friendly service.
"[(0, 0.013916804), (1, 0.014027062), (2, 0.013966185), (3, 0.013985349), (4, 0.93018854), (5, 0.013916064)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.013916803), (1, 0.014028245), (2, 0.013966177), (3, 0.013982148), (4, 0.93019056), (5, 0.013916061)]",,"I've always found this recycling site to be welcome organised, clean and the staff helpful and approachable."
"[(2, 0.16118051), (4, 0.2998956), (5, 0.52924925)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(2, 0.16117704), (4, 0.29989612), (5, 0.52925205)]",,"It's a great dump. Working 9 till 6 during the Covid Era, well organised and manned, bring your rubbish and recycle. Need help? The crew are more than happy to tell you where to stick your garden waste, in the nicest possible way. Almost.

They'll take clothes ( bagged), TVs, fluorescent tubes, old batteries, dodgy chemicals, and most household recycling. WON'T TAKE PLASTERBOARD, apparently asbestos hazard. Now have the refuse charity shop cabin for re-usable rubbish.
Top tipping....."
"[(1, 0.65013397), (4, 0.33268428)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.6501321), (4, 0.33268607)]",,"I use this site a great deal as I loath stuff sitting around. If it is in fair to good condition I put it for sale at the site shop  I love the fact that someone else can get use out of it. The site its self is fabulous, well organised and so east to dispose of rubbish. There are more than enough places to park and everything is in walking distance even for heavy items."
"[(0, 0.012089428), (1, 0.012008759), (2, 0.011990372), (3, 0.20703235), (4, 0.7449502), (5, 0.0119289495)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.012089349), (1, 0.012008725), (2, 0.01199036), (3, 0.20706406), (4, 0.7449186), (5, 0.011928949)]",,The staff who work there are always friendly and helpful. Well laid out and organised recycling site with great opening hours.
"[(3, 0.5121866), (4, 0.4484393)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.51216304), (4, 0.44846287)]",,"I love Lumns Lane tip. It's organised, staff are friendly and helpful, and it's clean and tidy. Excellent. Best of all it doesn't stink like some tips."
"[(0, 0.013908136), (1, 0.013935221), (2, 0.013988007), (3, 0.75131917), (4, 0.1929232), (5, 0.013926299)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.013908133), (1, 0.01393522), (2, 0.013988007), (3, 0.75129795), (4, 0.19294444), (5, 0.013926299)]",,On site staff are super helpful about guiding you around the site and advising on what to do with the recyclables you've brought with you.
"[(0, 0.012837789), (1, 0.012864944), (2, 0.012853091), (3, 0.01288202), (4, 0.93572164), (5, 0.012840523)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.012837792), (1, 0.012864932), (2, 0.012853092), (3, 0.012882671), (4, 0.935721), (5, 0.012840524)]",,"A very pleasant, efficient, safe and cost effective way of disposing of confidential documents - Andrew was really helpful!"
"[(3, 0.9507005)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.9507074)]",,I called about disposing of some household sensitive documents and within 10 minutes I was dropping them off and they were securely recycled. Fast friendly service would highly recomend
"[(3, 0.7770203), (4, 0.20533256)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.7770166), (4, 0.20533617)]",,"This   Centre provides an extremely valuable service to the Community  from which they recycle waste paper.
The Staff, ranging from The Manager Paul to  the receptionist, always provide excellent  Customer Service  on every occasion   either by phone or in Person.
I will continue to use this company in future for all my waste paper disposal needs .
A Highly recommended Company in North Manchester."
"[(4, 0.9602701)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.96027)]",,"This is my local waste disposal area , its always staffed by helpful staff  and is kept tidy and free from debris in the parking areas.
Has lots of disposal types so sorting your waste is essential."
"[(0, 0.015167142), (1, 0.015169928), (2, 0.35626513), (3, 0.015179201), (4, 0.58303916), (5, 0.01517939)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(0, 0.015167144), (1, 0.015169931), (2, 0.35628578), (3, 0.015179202), (4, 0.58301854), (5, 0.01517939)]",,Very clean and organised for a recycling centre  plenty of staff on hand if any questions needed answers.
"[(3, 0.4997027), (4, 0.4831201)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.49971148), (4, 0.48311245)]",,"Nice, clean, tidy and good organized recycling centre. I highly recommend this place for households rubbish or unwanted items and garden waste. Please remember, entry just for vehicle under 2 metres high only (No transit vans or trailers-only with promise). No trade waste allowed. Also there is a container for good, undamaged goods to donate as charity and  clothes banks."
"[(4, 0.98012334)]","(4, '0.023*""staff"" + 0.020*""helpful"" + 0.017*""recycling"" + 0.014*""well"" + 0.012*""waste""')","[(4, 0.98012334)]",,"Very well organised recycle centre.  There is a  large capacity dumping tips areas for different products such and household burnable waste, cardboard, small appliances, scrap metal,  bottles, cans and plastic tip, wood, garden waste etc. Today there was a 15 minutes queue in the afternoon. But once through  it did not take long to dump many bags in different bins. Staff a plite and very helpful."
"[(1, 0.6286466), (4, 0.34829476)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.6286434), (4, 0.34829798)]",,"Very organised and clean place to go. There are clearly marked bays and also have recycling of oil, electronic items, tyres, gardening waste as well as general and paper waste.
The road to this place needs to be repaired and the speed breakers need to be clearly marked."
