Topics,Topic Text,distributions,Unique Words,Text
"[(4, 0.9949815)]","(4, '0.012*""food"" + 0.011*""good"" + 0.010*""great"" + 0.009*""pasta"" + 0.007*""staff""')","[(4, 0.9949815)]",,"I recently had the pleasure of having solar panels installed on my roof by Eco Renewables Group Limited, and despite encountering some minor hiccups, I must say that the overall experience was excellent, thanks to the efforts of Chris, the Director.

The installation process began with Mark, who is regarded as their top electrician. While I appreciate the hard work and dedication, I noticed that his work was rushed and some details were left incomplete. I raised this concern with Chris, and to my surprise, he took immediate action to rectify the situation. He assured me that he would get it sorted to high standards that Eco Renewables Group Limited are well known for.

Although it did take a little time to get the skirting sorted, I was more than impressed with the level of commitment Chris and Marcus displayed. They truly went above and beyond to turn my solar roof into something akin to a sleek Tesla roof. Their attention to detail and dedication to achieving a flawless finish were evident throughout the process. I couldn't have been happier with the final result. The solar panels looked seamless and aesthetically pleasing, enhancing the overall appearance of my home.

Moreover, I appreciate how Eco Renewables Group Limited values customer satisfaction. Chris's willingness to listen to my concerns and take swift action demonstrated that their commitment to providing top-notch service is more than just a marketing claim.

In conclusion, I highly recommend Eco Renewables Group Limited for solar panel installation, thanks to the outstanding efforts of Chris amd Marcus & team (roofers). While the initial work may have faced some challenges, their dedication, attention to detail, and commitment to excellence turned the experience into a resounding success. My sleek solar roof is a testament to their expertise and customer-focused approach."
"[(0, 0.98132557)]","(0, '0.010*""well"" + 0.009*""energy"" + 0.008*""us"" + 0.007*""staff"" + 0.007*""time""')","[(0, 0.9813256)]",,"After much research and phone calls we where fortunate enough to make a call with Sales Consultant Ryan-. Ryan has a great skill in answering any questions in plain simple language. We placed an order for panels, inverter and storage batteries. Within 7 days the panels where instaled and the system was live. Fantastic product and service from the Electricians and the panel installers, and the sales and support team. Any questions they are always happy to help.Highly Recommended"
"[(6, 0.9609432)]","(6, '0.020*""great"" + 0.012*""energy"" + 0.010*""friendly"" + 0.008*""really"" + 0.007*""fantastic""')","[(6, 0.96094215)]",,"Very pleased with the Solar panels, battery and system installed by Eco Renewables. Had it for over a year now and it has performed even better than the estimate at installation. Saved significant money on electricity and the payback for the system is only 7 years."
"[(1, 0.8331038), (6, 0.14639871)]","(1, '0.017*""river"" + 0.011*""really"" + 0.010*""trip"" + 0.008*""tour"" + 0.008*""boat""')","[(1, 0.832715), (6, 0.14678752)]",,"Thanks John and his team to install 6 Solar panels and a 5.8 kwh battery with a fair price. The installation has been smooth and left clean. My energy usage has already dropped 1/3 in summer time, when I receive my export MPAN my energy bill will drop further.

Will contact John again to extend my system when I save enough to extend my roof."
"[(3, 0.94267374)]","(3, '0.019*""helpful"" + 0.018*""staff"" + 0.013*""recycling"" + 0.012*""great"" + 0.010*""clean""')","[(3, 0.94267356)]",,"Very impressed with this company, from design to installation and set up. They went out of their way to make sure, we were happy, and the install was as neat and tidy as possible."
"[(2, 0.97475874)]","(2, '0.010*""great"" + 0.009*""good"" + 0.007*""staff"" + 0.007*""time"" + 0.006*""hours""')","[(2, 0.9747586)]",,"So far so good, will see how i get on. Instalation quick and efficient.. Only diappointment was quoted for 2 x 5.8kwh batteries in writing, quote checked by telephone and accepted only to be told mistake by them and quote was for only one battery, I understand that mistakes are made and apologies were recieved. Apart from that hiccup pleased with installation and efficient workmanship."
"[(0, 0.014304145), (1, 0.014320656), (2, 0.014302248), (3, 0.0143087935), (4, 0.014311379), (5, 0.014318422), (6, 0.9141344)]","(6, '0.020*""great"" + 0.012*""energy"" + 0.010*""friendly"" + 0.008*""really"" + 0.007*""fantastic""')","[(0, 0.014304145), (1, 0.014320015), (2, 0.014302248), (3, 0.014308766), (4, 0.014311377), (5, 0.014318366), (6, 0.9141351)]",,Constantly really good advice and rates. Genuinely down to earth team that cares.
"[(1, 0.94270396)]","(1, '0.017*""river"" + 0.011*""really"" + 0.010*""trip"" + 0.008*""tour"" + 0.008*""boat""')","[(1, 0.94270676)]",,Can’t beat any other company with the life time warranty they provide! Professional fast and amazing customer service! Highly recommended.
"[(1, 0.98409796)]","(1, '0.017*""river"" + 0.011*""really"" + 0.010*""trip"" + 0.008*""tour"" + 0.008*""boat""')","[(1, 0.9840973)]",,"Great product and service.

Life time warranty on solar panels and inverters and 10 year’s warranty on batteries makes this company 100x better value than any other company, even if they are slightly more expensive.

Came and fitted within 2 weeks after a face to face appointment and survey all regulated by an external company so you know exactly what you will produce and get.

Able to see how much money I will be saving plus east finance option which is cheaper than my current utility bill absolute no brainier in the current climate."
"[(0, 0.02386054), (1, 0.023875069), (2, 0.023858164), (3, 0.8568026), (4, 0.023871344), (5, 0.023862645), (6, 0.02386964)]","(3, '0.019*""helpful"" + 0.018*""staff"" + 0.013*""recycling"" + 0.012*""great"" + 0.010*""clean""')","[(0, 0.023860795), (1, 0.02387984), (2, 0.0238582), (3, 0.8567966), (4, 0.023871869), (5, 0.02386269), (6, 0.02386999)]",,Great customer service. Highly recommended!
