Topics,Topic Text,distributions,Unique Words,Text
"[(1, 0.9851533)]","(1, '0.009*""pasta"" + 0.006*""mosque"" + 0.006*""solar"" + 0.006*""time"" + 0.006*""great""')","[(1, 0.9851533)]",,"Amazing Brazilian Jiu-Jitsu Gym that offers a fantastic range of Gi and No-Gi Classes throughout the week. Lots of time on the mats rolling and detailed tutorials from experienced instructors have made it the perfect place to improve my BJJ.

The club’s atmosphere is fun and welcoming and there is a real drive to improve and get better that runs through the club, this comes from Steve Henshall whose BJJ knowledge and personality as an instructor is top drawer.

I have been a member for 6 Months now and the classes are the highlight of my week. If you are looking for a BJJ Gym in Manchester I recommend you check this place out."
"[(7, 0.9539001)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.95390075)]",,Great gym with a great coach and a fantastic atmosphere. Not to mention high level good Jiu jitsu. Great place to learn can’t recommend it enough!
"[(7, 0.94163406)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.941634)]",,"A great place to learn Brazilian jiu jitsu, safe, structured with a great curriculum. The added bonus is the people are great too 👍"
"[(0, 0.011367551), (1, 0.011371463), (2, 0.011377453), (3, 0.011369359), (4, 0.011370039), (5, 0.9203964), (6, 0.01136917), (7, 0.011378571)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(0, 0.011367552), (1, 0.011371464), (2, 0.011377518), (3, 0.01136936), (4, 0.01137004), (5, 0.9203962), (6, 0.011369171), (7, 0.011378692)]",,Great knowledge and technique classes. Friendly folks too. Good for beginners or experienced practitioners.
"[(7, 0.9513339)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.9513343)]",,"Great Gym for learning Brazilian Jiu-Jitsu. Teachers are great, knowledgeable and really friendly which shows with the students there. Everyone is really friendly and helpful, looking out for each other."
"[(0, 0.012509054), (1, 0.91236997), (2, 0.012534591), (3, 0.012511224), (4, 0.012517776), (5, 0.012521496), (6, 0.012513342), (7, 0.012522561)]","(1, '0.009*""pasta"" + 0.006*""mosque"" + 0.006*""solar"" + 0.006*""time"" + 0.006*""great""')","[(0, 0.012509051), (1, 0.912372), (2, 0.012532562), (3, 0.012511221), (4, 0.012517774), (5, 0.012521493), (6, 0.0125133395), (7, 0.012522556)]",,"very knowlegble and Friendly coach , a great atmosphere and fun workout! Highly recommended!!"
"[(7, 0.9756727)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.9756726)]",,"Fantastic place to train Brazilian jiu-jitsu. I have been part of the school for many years and the school is especially amazing for beginners who have never done bjj before. The amount of new comers who become really good at bjj is really high.

Not only that but the environment and culture is just amazing. The teaching is well balanced with technique and sparring and nothing is rushed."
"[(6, 0.94524735)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(6, 0.9452485)]",,"Great place to pick up a new hobby. If you want to learn Brazilian Jiu-jitsu, this is the place to be. Great atmosphere and even greater people 🤙🤙"
"[(0, 0.98281825)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9828189)]",,"Gracie Barra Warrington is an amazing academy with an excellent team of high level coaches. It doesn't matter who you are, where you come from or what your background is, everyone is welcome here.

I've been training at the academy for about two years now and the community is brilliant with lots of support.

If you're interested in giving Brazilian Jiu Jitsu a try, I highly recommend checking out the academy. For just £1, you can book your first week and get Gi/No-Gi hire included. It's a great way to see what the academy is all about and feel the benefits of BJJ for yourself."
"[(3, 0.9893148)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(3, 0.98931485)]",,"I joined RGA Salford about 12 months ago and was brand new to Brazilian Jujitsu, so didn’t really know what to expect.

Straight away you’re made to feel welcome by professor Mike and his coaches, and there is a great atmosphere in the gym.

The lessons are brilliant and everything is explained in a way that makes it easy for brand new white belts to understand.

The higher belts are always happy to offer advice and encouragement to new starters, and it makes you feel like part of the team from day 1.

Whether you’re just looking to train improve your health & fitness, or want to train seriously to compete, I can’t recommend the place highly enough.

As soon as my kids are old enough I’ll be signing them up to the junior classes!

Thanks Mike & the team at RGA Salford!"
"[(5, 0.9538999)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.95389813)]",,"Trained here a few years ago and wish I was back. Great instructors, very supportive and made some good friends too. Overall just a great place to learn if you're interested in bjj"
"[(0, 0.012506444), (1, 0.012504599), (2, 0.012521525), (3, 0.012505183), (4, 0.012507894), (5, 0.9124304), (6, 0.012506116), (7, 0.012517899)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(0, 0.012506445), (1, 0.0125046), (2, 0.012520748), (3, 0.012505184), (4, 0.012507893), (5, 0.9124311), (6, 0.012506117), (7, 0.012517897)]",,Fantastic and Friendly way for your Children to learn confidence and how to defend themselves through Jiu Jitsu 🙏👊🦂
"[(5, 0.96351063)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.96350986)]",,"I’ve been training at Gracie Barra Horwich for over 2 years now and can’t recommend it enough. Professor Ian and all the other  professors have helped me improve my jiu jitsu so much. Great vibes, great atmosphere and a great team."
"[(2, 0.968721)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.96872103)]",,"Once you join you are part of the family. Great instructors across the board, really friendly training partners always looking to help you get better. Really fun environment to learn self defense techniques and build your confidence and character as a person!"
"[(2, 0.9416078)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.9416086)]",,"Brilliant place to learn Brazilian Jiu Jitsu, both myself and my daughter regularly attend classes.

Really friendly and supportive atmosphere"
"[(2, 0.9452371)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.945237)]",,"I switched my energy supplier through Love Energy Savings, Ismail Essa was great, very informative and knowledgeable, easy to deal with, I will defiantly use them again."
"[(6, 0.95389843)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(6, 0.95389843)]",,Excellent service from Jayde Smith and Shoaib Khan who sorted me out with a new energy deal I was happy with in minutes and beat the price of my current supplier. A great experience!
"[(2, 0.9601741)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.9601739)]",,Sho Khan dealt with my queries of changing energy supplier and he  was extremely helpful as He  navigated me through various energy deals and he found the best one to save  a lot of money on our energy bills.
"[(0, 0.26200268), (3, 0.7022328)]","(3, '0.013*""cruise"" + 0.012*""river"" + 0.010*""experience"" + 0.010*""lovely"" + 0.008*""along""')","[(0, 0.26199117), (3, 0.7022408)]",,"I've placed a number of business contracts with Crown. They don't always win on price but personal customer service and quick response is consistent, a rarity in today's energy market."
"[(7, 0.9619114)]","(7, '0.020*""great"" + 0.013*""helpful"" + 0.011*""good"" + 0.009*""really"" + 0.008*""waste""')","[(7, 0.9619112)]",,"call answered straight away by someone really helpful. She then passed me through to Natasha who was equally helpful.
Easiest energy company I have dealt with in years.  Hope they take on electricity soon so we can move our account over"
"[(1, 0.97694606)]","(1, '0.009*""pasta"" + 0.006*""mosque"" + 0.006*""solar"" + 0.006*""time"" + 0.006*""great""')","[(1, 0.97694594)]",,Beta energy is one of the best company in uk with best energy prices. It’s a wonderful experience to work with them. They provide best deals and many more stuff like card machines and buisness insurances etc. And specially MR ALI is a great guy. He deal with all the problems very professionally. Many thanks for your great service. Keep it up guys. 👏
"[(0, 0.9708166)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9708168)]",,"I was struggling my electric on going issue with my supplier British Gas , I was being charged for precision tenants usage ,Beta energy made sure I only paid what I used , then got me a new supplier with better rates , so being a business owner I’ll go with company who I can trust and believe"
"[(0, 0.9775534)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9775533)]",,"We struggled with our gas and electric existing suppliers for our business ,Beta energy helped us to arrange a switch to better rates. Plus after that they got us a gprs card terminals for our business, recently they got us better fibre Internet deal
Thank you Beta from Pasha Restaurant For helping us a lot in running our business smoothly."
"[(0, 0.8248485), (1, 0.025011508), (2, 0.025028754), (3, 0.025014622), (4, 0.025015999), (5, 0.0250322), (6, 0.025020294), (7, 0.025028111)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.8248484), (1, 0.02501151), (2, 0.025028754), (3, 0.025014622), (4, 0.025015999), (5, 0.0250323), (6, 0.025020294), (7, 0.025028111)]",,Very good and helped me with my energy switch
"[(0, 0.63870317), (6, 0.32553384)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.6387475), (6, 0.32548952)]",,"Fantastic, saved 50|% on my electric costs and was even cheaper than going directly to the supplier it’s Very helpful in helping with the energy market and finding us the best deal and the staff very nice.
Thank you"
"[(0, 0.9416313)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9416315)]",,Saved a 30 year old family business from going under. Surprisingly found us a deal that was cheaper than a quote directly from the supplier.
"[(1, 0.95830226)]","(1, '0.009*""pasta"" + 0.006*""mosque"" + 0.006*""solar"" + 0.006*""time"" + 0.006*""great""')","[(1, 0.958304)]",,"Slightly delayed (due to stock issues) but otherwise impeccable installation.

Engineer was happy and able to answer my questions, and I will use them should I ever decide to add battery storage to my setup"
"[(5, 0.9513279)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.9513274)]",,Great service found the best deal quickly and efficiently.  Very helpful customer service.  Would recommend them highly for finding  cheap energy suppliers.
"[(0, 0.97963834)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.97963846)]",,Had a phone call from Greg last week and he explained the various options available to us since Green Energy stopped trading and EDF took over. They had put us on a variable tariff and Greg advised us of our options with other suppliers. We settled on a new supplier and on a tariff which will suit us very well. Thank you Greg for spending your time explaining everything so thoroughly. Regards.....Tom Welsh
"[(6, 0.9513377)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(6, 0.95134175)]",,"Yes I’m so happy good service. We are an energy comparison service search the energy market and sources the cheapest tariffs and most exclusive rates.
Thank you.."
"[(6, 0.9945613)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(6, 0.9945614)]",,"I'd advise to avoid where possible.

On the 2nd April 2024, we reached out to Utility Bidder in order to assist us in finding a better rate for our gas and electric supplier at our commercial property.

I spoke with, who I thought, was a great member of staff - really helpful. Little did I know, it was just part of their sales tactics.

They first started by getting the best possible prices from our current supplier, before tendering our requirements out to their network.

Within a few minutes, she come back to me with prices (which weren't too bad in all honesty).

In the meantime, I said I was going to be speaking to my existing supplier to find out their best prices - the colleague I spoke with informed me she already had done, and they were the initial prices and not to contact them (I was confused as to who she spoke with initially).

In the meantime, I'd already poke with my existing supplier and requested a price from them, but because their member of staff told me that they'd alreadyspoke to them and got the prices, I continued to enter an agreement with Utility Bidder and our new supplier.

I then received the prices from my current supplier, who came in a A LOT cheaper than Utility Bidder had actually told me (when I mean cheaper, I mean over 75%). When I queried this, I was informed by their customer service that my supplier wouldn't put me on this contract due to me having a low credit score (due to being a new business).

I checked with my supplier if the credit check would impact the decision on me taking out this new contract, where I was informed that the credit check WOULD NOT impact the new prices and contract.

So, in conclusion - I was lied to by two members of Utility Bidder's staff in order to get me to stick with them, than my existing supplier.

If you do use them, do your own due diligence and ignore what they say until you have your own evidence to show that they are cheaper."
"[(0, 0.012505777), (1, 0.0125143165), (2, 0.012510736), (3, 0.012505349), (4, 0.012515994), (5, 0.012518835), (6, 0.91241896), (7, 0.012510064)]","(6, '0.013*""service"" + 0.012*""great"" + 0.011*""supplier"" + 0.008*""italian"" + 0.008*""prices""')","[(0, 0.012505776), (1, 0.012514315), (2, 0.012510733), (3, 0.012505346), (4, 0.012515994), (5, 0.012518624), (6, 0.91241914), (7, 0.012510062)]",,"Great company,have used them a couple of times and their customer service is second to none"
"[(2, 0.6936234), (6, 0.2804885)]","(2, '0.016*""staff"" + 0.014*""great"" + 0.012*""well"" + 0.010*""really"" + 0.009*""food""')","[(2, 0.6936264), (6, 0.2804855)]",,Prices with Utility Bidder were significantly cheaper compared to going direct to the supplier. Tracy Bond helped me throughout the process and had great customer service skills. She provided professional support throughout and called me back when she had promised. Would highly recommend.
"[(0, 0.47483307), (5, 0.4809887)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(0, 0.4748466), (5, 0.48097518)]",,"Great company to deal with, excellent customer service and competitive rates. I have just renewed again with them for my business Buba-Licious Ltd and the process was so easy. Highly Recommended"
"[(0, 0.9958115)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9958115)]",,"I run a small Company with high gas usage and received the enclosed:

""We recently sent this email to you which unfortunately was missing some elements of your account's details, please find below your revised update.

As you know, the last year has been extremely challenging for all businesses. One such impact of these exceptional events is that they have created significant additional costs for the supply of your energy. We have done everything we can to mitigate this financial impact and to date, we have absorbed these additional costs into our agreed energy supply rates. In light of the significant and ongoing situation, it is regretfully unsustainable for us to continue to absorb these additional costs.

We’re getting in touch with you as your energy consumption for the period 10/02/2020 to 09/08/2022 is significantly different from your estimated yearly consumption. Consequently, we are writing to advise you of some additional reconciliation fees you will receive in your next bill and the options available to help you mitigate the impact of these charges.
What are Reconciliation Fees?
At the start of your contract, we set your agreed supply rates based on the estimated yearly consumption figures that you provide us. We purchase energy based on these consumption figures to ensure you get a competitive price in line with available market rates at that time, giving you certainty over your energy prices for the duration of your contract.

In clause 11 of our Business Terms & Conditions, we advise Corporate Business customers that there is a reconciliation fee that will be incurred if your consumption is outside the range of 90/110% of your estimated yearly energy usage.  This charge reflects the additional costs incurred if we have to balance your energy requirements outside of this tolerance range, either purchasing the shortfall from the market or selling the surplus energy at a price different to that when the contract was agreed. The reconciliation charges we calculate use the actual market prices observed during the period of the calculation. Many business energy suppliers have similar clauses in their contracts.

What this means for you
As your energy consumption for the period is outside of your contracted tolerance limit of 90/110, your account is due to incur a reconciliation fee of £330.84. These charges will be applied to your next bill.""

My wife wrote to complain, we did not receive an acknowledgement.
Their strap line should really read:

""Profiteering to Make a bad situation worse"""
"[(0, 0.93261635)]","(0, '0.017*""energy"" + 0.015*""us"" + 0.011*""business"" + 0.006*""deal"" + 0.006*""food""')","[(0, 0.9326163)]",,Great company to deal with. Would definitely recommend to anyone looking to switch their business energy supply.
"[(1, 0.97263503)]","(1, '0.009*""pasta"" + 0.006*""mosque"" + 0.006*""solar"" + 0.006*""time"" + 0.006*""great""')","[(1, 0.972635)]",,"Energy Gain designed and installed solar panel system for BFM Europe Limited. The company was professional from the start of the project, supplying all risk assessments and documentation on time for the project. The project when to plan without any issues and is now delivering a 87.5% reduction in summer day time energy usage."
"[(5, 0.9769456)]","(5, '0.016*""great"" + 0.010*""helpful"" + 0.009*""friendly"" + 0.009*""staff"" + 0.009*""well""')","[(5, 0.97694606)]",,"I couldn’t recommend Energy Gain UK high enough.  We had a system installed pre-Covid and I had an issue with my meter readings.  I spoke to a gentlemen called Mike last week and he couldn’t of been more helpful.  His knowledge was fantastic, and we got to the bottom of the problem over the phone.  I enjoyed the interaction and I’m glad we took the leap when we did, especially with the current energy prices."
